,task_id,total_tasks,combo_index,beta,alpha,rho,strength,kappa,tau,cov_type,monte_carlo_runs,mc_batch_size,mse_runs,mean_mse,std_mse,mean_e_TF,std_e_TF,mean_e_ICL,std_e_ICL,mean_e_IDG,std_e_IDG,mean_diff,std_diff
60,4,16,57,0.2222222222222222,67.38038050841725,0.5,0.0,0.5,2.0,identity,10,1,"[13.18892477452755, 12.367820672690868, 12.960374496877193, 13.355870582163334, 13.13951651751995, 12.632697388529778, 12.502027340233326, 12.994319625198841, 13.459803372621536, 12.96909349411726]",12.957044826447964,0.3405679538465412,12.870021078891961,0.1803449274116399,13.546857166290284,0.19969679259553513,1.0354792714118957,0.006313491023206216,-0.05899026542901993,0.013470449516929663
61,4,16,58,0.2222222222222222,82.08555324076049,0.5,0.0,0.5,2.0,identity,10,1,"[14.790450975298882, 15.517603136599064, 15.673682689666748, 15.284557394683361, 15.3902877420187, 15.721658609807491, 16.4224841222167, 16.42960949987173, 15.828977063298225, 14.343582287430763]",15.540289352089166,0.6153020797784862,15.495030740653107,0.46220150106647373,16.340290546417236,0.4942887049519154,1.0345800757408141,0.010747203939009907,-0.08942225165665149,0.01936849156888256
62,4,16,59,0.2222222222222222,100.0,0.5,0.0,0.5,2.0,identity,10,1,"[17.716226913034916, 17.79411207139492, 18.676540851593018, 18.1582942456007, 18.323240026831627, 18.48983547091484, 18.051197193562984, 18.488918893039227, 18.778309144079685, 17.677438214421272]",18.21541130244732,0.37915145697473884,18.35082159680717,0.18768820099176958,19.36647262573242,0.2058654809924808,1.0262353897094727,0.00363651845114124,-0.10996030122041703,0.028083414763118833
63,4,16,60,0.3333333333333333,2.35,0.5,0.0,0.5,2.0,identity,10,1,"[2.3960188003256917, 2.3443582076579332, 2.3726602671667933, 2.37734220828861, 2.402146172709763, 2.410664143972099, 2.407832988537848, 2.3395741935819387, 2.362383489497006, 2.3254976319149137]",2.37384781036526,0.028861555437935855,2.3861962362140834,0.024638157808718208,2.5130194425582886,0.02790865122785149,1.4549932599067688,0.010408877540768661,-0.00926474160514772,0.0019244239776063786
64,4,16,61,0.3333333333333333,2.8628667374724848,0.5,0.0,0.5,2.0,identity,10,1,"[2.3707670802250504, 2.393481735140085, 2.457361226901412, 2.474178183823824, 2.434896983206272, 2.3472454519942403, 2.3409553738310933, 2.3896734742447734, 2.4144598795101047, 2.417769788764417]",2.404078917764127,0.04200236811787247,2.407280166938694,0.02120920572595412,2.545837903022766,0.022516476553095233,1.3861699104309082,0.009913640610077538,-0.009705736907199026,0.0019688782938556827
65,4,16,62,0.3333333333333333,3.4876621091601483,0.5,0.0,0.5,2.0,identity,10,1,"[2.46555395424366, 2.467416592873633, 2.4075549077242613, 2.5093319341540337, 2.5426717698574066, 2.5242723831906915, 2.5921329967677593, 2.3983072275295854, 2.4816181268543005, 2.4179667532444]",2.480682664643973,0.05954584666021629,2.4713318187536464,0.026071318525929282,2.623012399673462,0.029670514356718938,1.3425247311592101,0.011965262804824463,-0.0094041733071208,0.0023976124496711765
66,4,16,63,0.3333333333333333,4.248813550577753,0.5,0.0,0.5,2.0,identity,10,1,"[2.554598977789283, 2.5028936434537172, 2.5686262231320143, 2.677139364182949, 2.595514614135027, 2.595922101289034, 2.5489056557416916, 2.603692913427949, 2.6086552729830146, 2.515775796957314]",2.5771724563091993,0.04800455485580827,2.5599259202472036,0.03586893431133088,2.731525206565857,0.038901963088949124,1.290673589706421,0.012882541807325362,-0.011504662223160267,0.0014864865162175318
67,4,16,64,0.3333333333333333,5.176079569221879,0.5,0.0,0.5,2.0,identity,10,1,"[2.6990576330572367, 2.746672499924898, 2.7144681364297867, 2.5879559945315123, 2.699448596686125, 2.726375276222825, 2.7508340924978256, 2.5490845441818237, 2.7386989761143923, 2.730913244187832]",2.6943508993834255,0.06567499637225355,2.669526803690112,0.029561904400317838,2.8621139526367188,0.03246084906584047,1.2518497228622436,0.007001780972255519,-0.013668901193886996,0.0026960151200023826
68,5,16,65,0.3333333333333333,6.305713203930309,0.5,0.0,0.5,2.0,identity,10,1,"[2.7946271412074566, 2.711398981511593, 2.7513098400086164, 2.867390399798751, 2.8231525644659996, 2.880756013095379, 2.816549001261592, 2.781217250972986, 2.7559354919940233, 2.740369154140353]",2.792270583845675,0.05232162234953083,2.8063965194134246,0.031397476144148645,3.0222681045532225,0.03409960056033363,1.2116480708122253,0.009379550278377495,-0.014691581390798092,0.0018941609677531287
69,5,16,66,0.3333333333333333,7.68187939896729,0.5,0.0,0.5,2.0,identity,10,1,"[3.0500225760042667, 3.085317637771368, 3.060754094272852, 2.9278738759458065, 2.9129023905843496, 3.0206999480724335, 3.005361011251807, 3.063768995925784, 3.1065902709960938, 3.0239114370197058]",3.0257202237844467,0.06008514412255302,3.0210814171470703,0.03683035813315026,3.26904935836792,0.04005740266507888,1.1881758332252503,0.007289853615769169,-0.01675977176055312,0.002718577642276475
70,5,16,67,0.3333333333333333,9.358381707480246,0.5,0.0,0.5,2.0,identity,10,1,"[3.2747077103704214, 3.30360315926373, 3.3191160447895527, 3.2617709152400494, 3.3850922603160143, 3.2530386094003916, 3.3102205861359835, 3.1742711886763573, 3.2092983424663544, 3.3573582116514444]",3.28484770283103,0.060875826187541254,3.285563182034012,0.026819748089457564,3.570285749435425,0.029684249107576256,1.1636186957359314,0.006192906264587867,-0.017315116990357638,0.002925881757090908
71,5,16,68,0.3333333333333333,11.400765832730277,0.5,0.0,0.5,2.0,identity,10,1,"[3.6701637525111437, 3.6053595282137394, 3.527700964361429, 3.474573105573654, 3.7099775578826666, 3.509961813688278, 3.5565273612737656, 3.6360596511512995, 3.6151525396853685, 3.575061123818159]",3.58805373981595,0.06980491084459489,3.5517784318576253,0.040515973894707735,3.877629590034485,0.047144197873756434,1.137398099899292,0.0077625387285680325,-0.021380992606282234,0.005856008856421286
72,5,16,69,0.3333333333333333,13.888882248611191,0.5,0.0,0.5,2.0,identity,10,1,"[3.9649565555155277, 3.942332960665226, 4.110031917691231, 3.938055230304599, 3.8718972336500883, 3.974523276090622, 3.7535594403743744, 3.915817128494382, 4.081926699727774, 3.825993737205863]",3.9379094179719685,0.10188942789889861,3.9368677923248874,0.07447516700671165,4.316869783401489,0.08254398360338769,1.1150022864341735,0.008804320880127949,-0.024238935858011245,0.003027867876510816
73,5,16,70,0.3333333333333333,16.920008089455763,0.5,0.0,0.5,2.0,identity,10,1,"[4.405878249555826, 4.744358425959945, 4.531229550018907, 4.4412347208708525, 4.25344979390502, 4.497914219275117, 4.407926369458437, 4.66320239007473, 4.59758710116148, 4.24077988229692]",4.478356070257723,0.1552212066799955,4.424810252317951,0.06235992260722078,4.870935487747192,0.07020668273013556,1.103815507888794,0.007985251983135431,-0.027556348778307437,0.003671906551453962
74,5,16,71,0.3333333333333333,20.612650364709907,0.5,0.0,0.5,2.0,identity,10,1,"[4.861874291673303, 4.989625934511423, 4.939984500408173, 4.793009430170059, 4.895452626049519, 4.935361174866557, 4.872477820143104, 5.022878389805555, 4.853462360799313, 5.030744845047593]",4.91948713734746,0.07424436786037031,4.880831251955694,0.04838928699068032,5.392590141296386,0.06135920621903614,1.0783267378807069,0.005389703353936234,-0.0323962889611721,0.008311278222092627
75,5,16,72,0.3333333333333333,25.111179191607683,0.5,0.0,0.5,2.0,identity,10,1,"[5.653914760798216, 5.782481476664543, 5.690335392951965, 5.869632013142109, 5.597779009491205, 5.71201454475522, 5.6415681429207325, 5.531909849494696, 5.47062423825264, 5.852771654725075]",5.68030310831964,0.12334110090636043,5.645702865016129,0.06402466420464903,6.262329339981079,0.07295963090815219,1.0724408507347107,0.00684500554874081,-0.03997219838202,0.005832355463217075
76,5,16,73,0.3333333333333333,30.591472189942476,0.5,0.0,0.5,2.0,identity,10,1,"[6.28930638730526, 6.581136580556631, 6.315723843872547, 6.37902832403779, 6.552273567765951, 6.777747429907322, 6.029047954827547, 6.581262763589621, 6.248513158410788, 6.1443917490541935]",6.389843175932765,0.21822007659468406,6.504996684235003,0.09824510122732978,7.240923881530762,0.10972186110683901,1.0594990015029908,0.009027514780566435,-0.04910221062600613,0.008963667133343607
77,5,16,74,0.3333333333333333,37.26779071612804,0.5,0.0,0.5,2.0,identity,10,1,"[7.289427015930414, 8.016101345419884, 7.810237213969231, 8.132753070443869, 7.787513449788094, 7.370296984910965, 7.788363832980394, 7.911104738712311, 7.325371511280537, 7.194653157144785]",7.662582232058048,0.3191198523205878,7.585685332491994,0.16860749502591255,8.459959793090821,0.19985466002398594,1.057722520828247,0.008532644827124548,-0.0518036525696516,0.012515025171161664
78,5,16,75,0.3333333333333333,45.401156774591,0.5,0.0,0.5,2.0,identity,10,1,"[8.665102679282427, 8.487346887588501, 8.720322240144014, 8.762472853064537, 8.902763653546572, 8.617788933217525, 9.119123380631208, 9.183068748563528, 8.735461220145226, 9.164580892771482]",8.835803148895502,0.23244667223274812,8.721244116872548,0.14693584987837638,9.744766235351562,0.16838166801824572,1.0467454195022583,0.0061020986029214335,-0.057075361162424086,0.010896763287904074
79,5,16,76,0.3333333333333333,55.309558116063876,0.5,0.0,0.5,2.0,identity,10,1,"[10.236011236906052, 10.201982960104942, 10.361730590462685, 10.639258220791817, 10.076642580330372, 11.099249549210072, 10.352787241339684, 10.068185292184353, 9.90328587219119, 10.679761834442616]",10.361889537796378,0.33780462396827843,10.362381890871458,0.20783827926918366,11.607561683654785,0.24489252996252237,1.0443872690200806,0.0050121312992595516,-0.07149374671280384,0.022893782972574443
80,5,16,77,0.3333333333333333,67.38038050841725,0.5,0.0,0.5,2.0,identity,10,1,"[11.706483729183674, 12.367828890681267, 11.832679949700832, 11.752571992576122, 12.19345547258854, 12.047409117221832, 12.61899097263813, 12.758145049214363, 12.156136877834797, 11.635150976479053]",12.106885302811861,0.3676304872126237,12.22762393951416,0.21469742519297355,13.735403251647949,0.24242834405561112,1.0387056469917297,0.006628848392398425,-0.09703513383865356,0.014351231819070479
81,7,16,91,0.4444444444444444,20.612650364709907,0.5,0.0,0.5,2.0,identity,10,1,"[4.690556418150663, 4.527416968718171, 4.360382346436381, 4.575074106454849, 4.675646433606744, 4.797798857092857, 4.7004463989287615, 4.630402842536569, 4.687140766531229, 4.667452249675989]",4.631231738813222,0.11391065276278774,4.617084986755602,0.05495193573074472,5.531865406036377,0.06826267399781652,1.0863943457603455,0.008882196296468274,-0.03666267897933721,0.003378281031228588
82,7,16,92,0.4444444444444444,25.111179191607683,0.5,0.0,0.5,2.0,identity,10,1,"[5.095292553305626, 5.119093148037791, 5.072368107736111, 5.409904759377241, 5.241874989122152, 5.171222858130932, 5.220951836556196, 5.048540063202381, 5.23946650326252, 5.644499026238918]",5.226321384496987,0.17205494556287898,5.194168784414176,0.05550645627582416,6.258949661254883,0.06687190541942475,1.0703749299049377,0.0055152038804835235,-0.03987722620368004,0.005673352243547948
83,7,16,93,0.4444444444444444,30.591472189942476,0.5,0.0,0.5,2.0,identity,10,1,"[6.007273707538843, 5.852742750197649, 5.691533703356981, 5.980825774371624, 5.617753315716982, 6.095315970480442, 5.965741667896509, 6.052942246198654, 5.587969981133938, 5.947292696684599]",5.8799391813576225,0.17459429621200429,5.94899232696144,0.12019403465892753,7.217064619064331,0.14654633186685698,1.063511562347412,0.012648144345219735,-0.05255563892424107,0.007539646508617049
84,7,16,94,0.4444444444444444,37.26779071612804,0.5,0.0,0.5,2.0,identity,10,1,"[7.155718237161636, 6.342757359147072, 6.47488459572196, 6.664290193468332, 6.9163694977760315, 6.624623615294695, 7.161066200584173, 7.056014619767666, 6.563296627253294, 6.776327420026064]",6.773534836620092,0.27377350613241164,6.891501717411994,0.13234872451269086,8.410123729705811,0.1646830199387276,1.0576405286788941,0.008426147924200626,-0.06627965159714222,0.010845800805520306
85,7,16,95,0.4444444444444444,45.401156774591,0.5,0.0,0.5,2.0,identity,10,1,"[8.309570845216513, 8.144186522811651, 8.004385512322187, 8.443743344396353, 7.8247526697814465, 8.446491867303848, 7.855251170694828, 7.862904775887728, 7.936562713235617, 8.387915909290314]",8.121576533094048,0.2429114440286138,8.067035023095432,0.16324971832081858,9.880738449096679,0.2056974064978383,1.0486676573753357,0.010838697188043367,-0.06909684985876083,0.014505696777420637
86,7,16,96,0.4444444444444444,55.309558116063876,0.5,0.0,0.5,2.0,identity,10,1,"[9.271228909492493, 9.436200372874737, 9.431455254554749, 9.761382140219212, 9.599392242729664, 9.303543098270893, 9.658713798969984, 9.31627356633544, 9.543333817273378, 9.699720621109009]",9.502124382182956,0.16690303484614047,9.382010580994834,0.1430264762924334,11.535550498962403,0.17714448945659927,1.0421375513076783,0.007537216295850265,-0.08076699003577233,0.019688173705705005
87,7,16,97,0.4444444444444444,67.38038050841725,0.5,0.0,0.5,2.0,identity,10,1,"[11.32529116421938, 10.963126443326473, 11.15328934788704, 11.484461270272732, 11.138187319040298, 11.102197632193565, 11.548279888927937, 11.026477701961994, 10.879536598920822, 10.69410302489996]",11.13149503916502,0.25127699474269605,11.143146306248727,0.14243820999726445,13.750485610961913,0.18869971214667575,1.0394497394561768,0.006300126175594249,-0.09651740416884422,0.015073789933798432
88,7,16,91,0.4444444444444444,20.612650364709907,0.5,0.0,0.5,2.0,identity,10,1,"[4.432346945628524, 4.579088661819696, 4.321819242089987, 4.699226895347238, 4.507044784724712, 4.45784936286509, 4.847696274518967, 4.595998886972666, 4.523968622088432, 4.625419672578573]",4.559045934863389,0.13987381677997537,4.550494317905863,0.08354719508733505,5.4488002300262455,0.10825567966073134,1.0834293961524963,0.008376966252637024,-0.03601043876260519,0.009889200226603036
89,7,16,92,0.4444444444444444,25.111179191607683,0.5,0.0,0.5,2.0,identity,10,1,"[5.0783438086509705, 5.260403536260128, 5.085615454241633, 5.678937334567308, 5.249622732400894, 5.310509335249662, 5.227926343679428, 5.171876342967153, 5.125224329531193, 5.0262235179543495]",5.221468273550272,0.17559611591816338,5.212458571879032,0.11214306368261187,6.286209201812744,0.13831330031207484,1.0725263714790345,0.010774505638668646,-0.04388735480606556,0.006804619405156208
90,8,16,104,0.5555555555555556,5.176079569221879,0.5,0.0,0.5,2.0,identity,10,1,"[2.313146309927106, 2.3746741749346256, 2.312399514950812, 2.3280766652897, 2.3451083255931735, 2.323001818731427, 2.368870538659394, 2.3717747814953327, 2.263810670003295, 2.328206299804151]",2.3329069099389015,0.03228983704722751,2.3435569122422164,0.025007872262319902,2.855523443222046,0.03226380427329465,1.2503265738487244,0.008861148473148305,-0.016535398457199334,0.0031623779482765194
91,8,16,105,0.5555555555555556,6.305713203930309,0.5,0.0,0.5,2.0,identity,10,1,"[2.4432317446917295, 2.4308318737894297, 2.415825642645359, 2.4721470130607486, 2.4443164048716426, 2.4213562849909067, 2.488949636928737, 2.4417113261297345, 2.457849022001028, 2.5097755333408713]",2.4525994482450186,0.028420583114609384,2.445516127981475,0.021744214795978236,3.019544553756714,0.02837602050966985,1.2118890404701232,0.008922654625467102,-0.01611005747690797,0.0026444789879018393
92,8,16,106,0.5555555555555556,7.68187939896729,0.5,0.0,0.5,2.0,identity,10,1,"[2.504949240013957, 2.59405087120831, 2.5883759818971157, 2.59253553673625, 2.620826793834567, 2.693941328674555, 2.5460998797789216, 2.629589729011059, 2.6191746797412634, 2.5377342123538256]",2.5927278253249826,0.05100610759769682,2.604984742674379,0.029572297056751292,3.2656545639038086,0.04317216747029503,1.1855623602867127,0.006620279912876394,-0.01866605468094349,0.002941330479340491
93,8,16,107,0.5555555555555556,9.358381707480246,0.5,0.0,0.5,2.0,identity,10,1,"[2.6779973041266203, 2.6832986138761044, 2.786379124969244, 2.7709410954266787, 2.7245899941772223, 2.7611217498779297, 2.7734416369348764, 2.791863704100251, 2.7455546353012323, 2.7198039311915636]",2.743499178998172,0.03869862040994766,2.7723191910147387,0.025604456287563065,3.521843361854553,0.03743481170608526,1.1572487354278564,0.005575236745127518,-0.01971101453527808,0.0028380583868048144
94,8,16,108,0.5555555555555556,11.400765832730277,0.5,0.0,0.5,2.0,identity,10,1,"[2.848679941147566, 3.0557889565825462, 3.020940424874425, 3.0575783774256706, 2.9355911314487457, 3.0169213321059942, 2.940111953765154, 2.980962071567774, 3.053595371544361, 3.0678865890949965]",2.9978056149557233,0.06751347497380435,2.9984919024631385,0.025579112038087427,3.865508484840393,0.03878075309042583,1.1325234293937683,0.008154559345195685,-0.023502676375210287,0.005408045563039105
95,8,16,109,0.5555555555555556,13.888882248611191,0.5,0.0,0.5,2.0,identity,10,1,"[3.365367963910103, 3.292813854292035, 3.2563559226691723, 3.3509712759405375, 3.2072135638445616, 3.282555177807808, 3.3394661750644445, 3.255863256752491, 3.1177520975470543, 3.237342234700918]",3.2705701522529127,0.07051659209293823,3.2785935374712687,0.04186674330577269,4.2850088596344,0.05386744610835048,1.1122536659240723,0.007896682929461846,-0.027169892005622386,0.0041452988002652815
96,8,16,110,0.5555555555555556,16.920008089455763,0.5,0.0,0.5,2.0,identity,10,1,"[3.5875563379377127, 3.607155380770564, 3.5820928551256657, 3.9735526740550995, 3.5805168002843857, 3.6392196472734213, 3.6215066127479076, 3.7604824118316174, 3.553308555856347, 3.7055949680507183]",3.661098624393344,0.12008463442073354,3.6614664069319396,0.06692014706355154,4.850469875335693,0.09225145810497137,1.1024200797080994,0.00892165316755772,-0.032197975926101206,0.005373420086095344
97,8,16,111,0.5555555555555556,20.612650364709907,0.5,0.0,0.5,2.0,identity,10,1,"[3.9472735077142715, 4.1679926216602325, 4.047915771603584, 4.2794009279459715, 3.96968643181026, 4.127190737053752, 4.184882938861847, 4.14858066663146, 4.011922361329198, 3.925949903205037]",4.081079586781561,0.11162583967088666,4.081131796559525,0.07808454655649535,5.473032665252686,0.11210225378313998,1.0862479567527772,0.008565293192965692,-0.037954971008002755,0.008930197590976007
98,8,16,112,0.5555555555555556,25.111179191607683,0.5,0.0,0.5,2.0,identity,10,1,"[4.66394816339016, 4.650634931400418, 4.564766841009259, 4.5915886759758, 4.605974802747369, 4.487806340679526, 4.651882728561759, 4.84916309081018, 4.762570790946484, 4.502275517210364]",4.633061188273132,0.10507686874523924,4.593489415377929,0.09776388101964119,6.220319938659668,0.14561740890519326,1.0712812185287475,0.012594292741648541,-0.037621041759848595,0.008776147632392166
99,8,16,113,0.5555555555555556,30.591472189942476,0.5,0.0,0.5,2.0,identity,10,1,"[5.238554660230875, 5.13492781855166, 5.4119262881577015, 5.4642897211015224, 5.356626832857728, 5.406996741890907, 5.344072058796883, 5.045827275142074, 5.659718826413155, 5.140038013458252]",5.320297823660075,0.17395672952547245,5.274723181238881,0.0649579700738626,7.226668643951416,0.09316917288825403,1.0609146356582642,0.006964441767329339,-0.04893496632575989,0.011396935151960507
100,8,16,114,0.5555555555555556,37.26779071612804,0.5,0.0,0.5,2.0,identity,10,1,"[6.027330677956343, 6.187266785651445, 6.249486263841391, 6.085482902824879, 5.917254388332367, 6.3433567844331264, 5.933106541633606, 5.974465828388929, 5.858854595571756, 6.271298695355654]",6.0847903463989494,0.16027007291245057,6.044497095076022,0.07210008412957618,8.346250820159913,0.10145755326012154,1.0558779001235963,0.00653922218768253,-0.051638626307249066,0.013590549643829308
101,8,16,115,0.5555555555555556,45.401156774591,0.5,0.0,0.5,2.0,identity,10,1,"[7.043413069099188, 6.535935707390308, 7.033268444240093, 7.1696208119392395, 7.192990981042385, 6.996788922697306, 7.115152683109045, 6.778881251811981, 6.8066100142896175, 6.768321372568607]",6.944098325818777,0.2015818800628028,6.988166173078395,0.12658635768951887,9.737042713165284,0.1770820468639382,1.045113444328308,0.011156173272950197,-0.06618232131004334,0.01472057442023862
102,9,16,116,0.5555555555555556,55.309558116063876,0.5,0.0,0.5,2.0,identity,10,1,"[8.12985259667039, 8.233284283429384, 7.998569514602423, 8.028011959046125, 8.04317108169198, 8.135442417114973, 8.20330672711134, 8.31005546823144, 7.848970200866461, 8.716522704809904]",8.164718695357442,0.2224047391456538,8.228056692883921,0.1091674533085065,11.544734477996826,0.15388744988483993,1.0429117560386658,0.005665924605888771,-0.07537447586655617,0.0180610552777367
103,9,16,117,0.5555555555555556,67.38038050841725,0.5,0.0,0.5,2.0,identity,10,1,"[9.899600233882666, 9.153103444725275, 9.289926372468472, 9.635538253933191, 9.433857925236225, 9.673524048179388, 9.982409752905369, 9.3220173753798, 9.960041917860508, 9.07423609122634]",9.542425541579723,0.3187970630948896,9.607379986318174,0.133128025853494,13.574911308288574,0.19383868788977676,1.031884503364563,0.007973190314938086,-0.09622675254940986,0.02025133904747174
104,9,16,118,0.5555555555555556,82.08555324076049,0.5,0.0,0.5,2.0,identity,10,1,"[11.693971499800682, 11.754482954740524, 11.431094489991665, 11.508246675133705, 11.363158524036407, 11.785234414041042, 11.52281068265438, 11.761230275034904, 11.998804055154324, 11.766721457242966]",11.65857550278306,0.18561580176457795,11.558132791463976,0.2142100453394637,16.44458751678467,0.31825056572613025,1.0353567361831666,0.010748779383741861,-0.1305192992091179,0.019313434608213876
105,9,16,119,0.5555555555555556,100.0,0.5,0.0,0.5,2.0,identity,10,1,"[13.950104884803295, 14.45314808189869, 13.041649170219898, 13.849918603897095, 12.665316671133041, 13.801899895071983, 14.257583171129227, 13.708925746381283, 13.314427092671394, 13.971798315644264]",13.701477163285016,0.519628396260425,13.739828400470222,0.3357600232451362,19.623946762084962,0.5067462019762848,1.0329121589660644,0.009364828874843677,-0.1461447186768055,0.028101263603046593
106,9,16,120,0.6666666666666666,2.35,0.5,0.0,0.5,2.0,identity,10,1,"[2.0116101037710905, 2.0527861770242453, 2.0531476782634854, 2.0484252087771893, 1.99799126945436, 1.980576236732304, 2.0247662412002683, 1.9962883433327079, 2.083255368284881, 2.0667908992618322]",2.0315637526102366,0.032448556215442514,2.028316534807285,0.016330511974875495,2.5066834688186646,0.02050952202329668,1.4499009132385254,0.012169470312262296,-0.008685798197984696,0.002039809358227181
107,9,16,121,0.6666666666666666,2.8628667374724848,0.5,0.0,0.5,2.0,identity,10,1,"[2.051288609392941, 2.0204272381961346, 2.1053691767156124, 2.066699793562293, 2.0272778468206525, 2.029057877138257, 2.0877579459920526, 2.0592669220641255, 1.9868735987693071, 1.9929954949766397]",2.0427014503628014,0.03659099962072271,2.0371541108832587,0.030408398936686593,2.5672619581222533,0.04389834743413436,1.3974019169807435,0.01592764371701479,-0.01017005117610097,0.002193598771294008
108,9,16,122,0.6666666666666666,3.4876621091601483,0.5,0.0,0.5,2.0,identity,10,1,"[1.958307420834899, 2.024316184222698, 2.054995500482619, 2.0725060049444437, 2.0422353791072965, 2.0350994300097227, 2.0705795660614967, 2.004732459783554, 2.0727596934884787, 2.0486058173701167]",2.0384137456305327,0.03395759458558042,2.0430793472358753,0.022838083222042258,2.6252880334854125,0.03441839333206704,1.340216290950775,0.012633384627651232,-0.01106568956747651,0.001829976851812863
109,9,16,123,0.6666666666666666,4.248813550577753,0.5,0.0,0.5,2.0,identity,10,1,"[2.1197055261582136, 2.1229846570640802, 2.0890545835718513, 2.161178599111736, 2.11584644112736, 2.0417975038290024, 2.0689519261941314, 2.0277982326224446, 2.1142642498016357, 2.0244456501677632]",2.088602736964822,0.04382681400930911,2.0844310590066013,0.013998370322868202,2.7373066902160645,0.021622442786984334,1.2964698195457458,0.008518510481599692,-0.01250368868932128,0.0017870275458181783
110,9,16,124,0.6666666666666666,5.176079569221879,0.5,0.0,0.5,2.0,identity,10,1,"[2.15621171426028, 2.14251172542572, 2.1557071255519986, 2.1024527372792363, 2.08916858676821, 2.104452930390835, 2.179334889166057, 2.050994934514165, 2.1546159218996763, 2.0516240429133177]",2.1187074608169496,0.04328095863879437,2.1348197881132362,0.020243260137349187,2.8619458436965943,0.03128468455739889,1.255600905418396,0.010023351190817485,-0.013194971904158592,0.003410833890191946
111,9,16,125,0.6666666666666666,6.305713203930309,0.5,0.0,0.5,2.0,identity,10,1,"[2.1916391998529434, 2.2152542751282454, 2.201384950429201, 2.1166591960936785, 2.241511614061892, 2.2862473679706454, 2.228058042936027, 2.2221199152991176, 2.2315218904986978, 2.143791237846017]",2.2078187690116464,0.04607634275555957,2.2126207542916143,0.018267848487841635,3.0381277799606323,0.029072824878439443,1.2126571655273437,0.008392156023203149,-0.014186752587556839,0.0025524591949077397
112,9,16,126,0.6666666666666666,7.68187939896729,0.5,0.0,0.5,2.0,identity,10,1,"[2.297532961703837, 2.3819223204627633, 2.3445383915677667, 2.284969254396856, 2.3066273825243115, 2.2503944747149944, 2.3240773547440767, 2.227602352388203, 2.27064938377589, 2.2156348135322332]",2.2903948689810933,0.04930423021960678,2.311792518819372,0.027845338823439782,3.245926833152771,0.04364888990676083,1.1815770387649536,0.009478523797061282,-0.016645516827702524,0.003247883618716582
113,9,16,127,0.6666666666666666,9.358381707480246,0.5,0.0,0.5,2.0,identity,10,1,"[2.4006466502323747, 2.4372195741161704, 2.5091841081157327, 2.5990186482667923, 2.490053605288267, 2.3945682048797607, 2.481574533507228, 2.465918813832104, 2.5125888604670763, 2.403984148055315]",2.469475714676082,0.06039663324553427,2.46729209287506,0.026697402684457975,3.543790507316589,0.0414665268134324,1.1600197911262513,0.009413341017104199,-0.017044762801378965,0.003478127334907452
114,10,100,900,0.10526315789473684,2.35,0.5,0.0,0.1,2.0,identity,10,1,"[1.5936636058613658, 1.7670253496617079, 1.7243403494358063, 1.4820448542013764, 1.458265032619238, 1.562296905554831, 1.4893656615167856, 1.4978136830031872, 1.5599372368305922, 1.3868403350934386]",1.552159301377833,0.11209755754249189,2.9259743201822412,0.02433659416240029,2.975639486312866,0.026956489508394892,1.1270715236663817,0.008047342279188843,-0.02918241862207651,0.0044554244636555084
115,10,100,901,0.10526315789473684,2.35,0.5,0.0,0.5,2.0,identity,10,1,"[1.5899942368268967, 1.5872672023251653, 1.6070520663633943, 1.619402532465756, 1.5750639718025923, 1.5672481628134847, 1.618135985918343, 1.6503874436020851, 1.5667043253779411, 1.5590937603265047]",1.5940349687822164,0.02770709756938215,2.49098796694555,0.021882638027326533,2.506869339942932,0.02218488961052815,1.4520431399345397,0.012628718680121971,-0.004193548066541553,0.0005079550289790523
116,10,100,902,0.10526315789473684,2.35,0.5,0.0,2.0,2.0,identity,10,1,"[1.7428413731977344, 1.733324931934476, 1.7624313607811928, 1.7233126843348145, 1.7425640895962715, 1.7525464938953519, 1.725127674639225, 1.7405883045867085, 1.8050673445686698, 1.749866827391088]",1.7477671084925532,0.022243240508104178,2.003360093332989,0.017778214421636837,2.0072946548461914,0.017850202033922225,1.7128754019737245,0.013537331087128488,-0.000672298323479481,0.00012722391646964387
117,10,100,903,0.10526315789473684,2.35,1.0,0.0,0.1,2.0,identity,10,1,"[2.6976060699671507, 2.6865057665854692, 2.592072596773505, 2.7526649115607142, 2.7334176786243916, 2.5951257068663836, 2.6222395468503237, 2.7093735076487064, 2.6001697834581137, 2.739295124076307]",2.6728470692411066,0.06082517099109716,4.29555868139217,0.04336075013585038,4.354786062240601,0.046903441526568855,2.1655868768692015,0.01806789210401387,-0.034970326162874696,0.004278782335578231
118,10,100,904,0.10526315789473684,2.35,1.0,0.0,0.5,2.0,identity,10,1,"[2.704920567572117, 2.7554495092481375, 2.7433204501867294, 2.644840095192194, 2.692286416888237, 2.773662593215704, 2.7141733802855015, 2.6834745537489653, 2.7172272503376007, 2.7294595576822758]",2.7158814374357463,0.03552496557753477,3.7444359374909153,0.029130879065826915,3.762273907661438,0.029595872895601887,2.5676652669906614,0.02163021490706192,-0.004601309332065285,0.0007464159345197326
